Id,Choice
5620,0.275999
5621,0.666367
5622,1
5623,0.974571
5624,0.131847
5625,0.141065
5626,0.614673
5627,0.592935
5628,0.562393
5629,0.303953
5630,0.683275
5631,0.723478
5632,0.522906
5633,0.465188
5634,0.821274
5635,0.520660
5636,0.519799
5637,0.290536
5638,0.928726
5639,0.320527
5640,0.318257
5641,0.920182
5642,0.869943
5643,0.396982
5644,0.061006
5645,0.600732
5646,0.224736
5647,0.928858
5648,0.330093
5649,0.648478
5650,0.585358
5651,0.726643
5652,0.836329
5653,0.150691
5654,0.322672
5655,0
5656,0.936413
5657,0.642603
5658,0.563863
5659,0.627873
5660,0.693149
5661,0.154620
5662,0.656329
5663,0.146428
5664,0.170625
5665,0.889015
5666,0.908510
5667,0.878356
5668,0.766034
5669,1
5670,0.496560
5671,0.774786
5672,0.697010
5673,0.166567
5674,0.628760
5675,0.799888
5676,0.224861
5677,0.401150
5678,0.770329
5679,0.913281
5680,0.435491
5681,0.868426
5682,0.270427
5683,0.553022
5684,0.832113
5685,0.968224
5686,0.567436
5687,0.186282
5688,0.454785
5689,0.061317
5690,0.262170
5691,0.462619
5692,0.068980
5693,0.529633
5694,0.558746
5695,0.678709
5696,1
5697,0.727465
5698,0.154236
5699,0.587920
5700,0.241766
5701,0.482080
5702,0.629339
5703,0.562983
5704,0.545665
5705,0.688970
5706,0.498502
5707,0.095411
5708,0.231005
5709,0.848018
5710,0.633557
5711,0.113191
5712,0.319841
5713,0.943977
5714,0.826935
5715,0.444777
5716,0.924308
5717,0.778351
5718,0.862174
5719,0.458039
5720,0.735733
5721,0.830912
5722,0.525480
5723,0.350418
5724,0.970113
5725,0.627099
5726,0.417982
5727,1
5728,0.689971
5729,0.864509
5730,1
5731,0.440037
5732,0.698399
5733,0.268408
5734,0.954416
5735,0.808765
5736,0.097950
5737,1
5738,0.244008
5739,0.274796
5740,0.787349
5741,1
5742,0.905865
5743,0.656967
5744,0.733351
5745,0
5746,1
5747,0.358979
5748,0.091387
5749,0.519078
5750,0.750361
5751,0.038758
5752,0.471988
5753,0.623932
5754,0.909062
5755,0.128985
5756,0.950723
5757,0.098406
5758,0.423577
5759,0.612068
5760,0.979638
5761,0.524135
5762,0.899195
5763,0
5764,0.088141
5765,0.488676
5766,0.003178
5767,0.167352
5768,0.413707
5769,0.264771
5770,0.201688
5771,0.851801
5772,0.488243
5773,0.509618
5774,0.565076
5775,0.596982
5776,0.870863
5777,0.488429
5778,0.930420
5779,0.106418
5780,0.582178
5781,0.940070
5782,0.281263
5783,0.619177
5784,0.288039
5785,0.793199
5786,0.699642
5787,0.614484
5788,0.804429
5789,0.535885
5790,0.303803
5791,0.851012
5792,0.339253
5793,0.710598
5794,0.716262
5795,0
5796,0.753648
5797,0.482899
5798,0.013327
5799,0.480061
5800,0
5801,0.116066
5802,1
5803,1
5804,0.428134
5805,0
5806,0.011769
5807,0.095243
5808,0.723170
5809,0.345846
5810,0.404454
5811,0.609409
5812,0.421221
5813,0.749164
5814,1
5815,0.518600
5816,1
5817,0
5818,0.769235
5819,0.792430
5820,0
5821,0.277518
5822,0.694168
5823,1
5824,0.266021
5825,0.080968
5826,0.370099
5827,0.613169
5828,0
5829,0.147363
5830,0.997911
5831,0.879504
5832,0
5833,0.747273
5834,0.439694
5835,0.260633
5836,0.525458
5837,0.242400
5838,0.427122
5839,0.046494
5840,0.149679
5841,0.851012
5842,0.123812
5843,0.126998
5844,0.050892
5845,0.836471
5846,0.428187
5847,0.590276
5848,0
5849,0
5850,1
5851,0
5852,0.655894
5853,0.415563
5854,0.565160
5855,0.498137
5856,0.639199
5857,0.540938
5858,0.671932
5859,0.589848
5860,1
5861,0.926239
5862,0.530048
5863,0.824804
5864,1
5865,0.790272
5866,0.200380
5867,0.512217
5868,0.859091
5869,0.547860
5870,0.827770
5871,0.337501
5872,0.521833
5873,0.166140
5874,0.742509
5875,0
5876,1
5877,0.196926
5878,0
5879,0.853538
5880,0.294172
5881,0.794801
5882,0.172475
5883,0
5884,0.983544
5885,0.118063
5886,0.356324
5887,0.414135
5888,0.652905
5889,0.258132
5890,0.385421
5891,0.105369
5892,0.088354
5893,0.879133
5894,0.772463
5895,0.090924
5896,0.058254
5897,0.977496
5898,0.938740
5899,0.480061
5900,0.566547
5901,0.220514
5902,0.307874
5903,0.115971
5904,0.499184
5905,0.765990
5906,0.236107
5907,0.683814
5908,0.509274
5909,0.406647
5910,0.577313
5911,0.537020
5912,0.944636
5913,0.317443
5914,0.383871
5915,0.978485
5916,0.573952
5917,0.005918
5918,1
5919,0.090782
5920,0.549654
5921,1
5922,0.103189
5923,0.842549
5924,0.108621
5925,0.680020
5926,0.054098
5927,0.521242
5928,0.896766
5929,0
5930,0.843905
5931,0.194382
5932,0.964037
5933,0.456036
5934,0.275477
5935,0.559034
5936,0.025154
5937,0
5938,0
5939,0.618097
5940,0
5941,0.961362
5942,0.394764
5943,0
5944,0.077873
5945,0.874337
5946,0.562482
5947,0.488762
5948,0.217113
5949,0.587198
5950,0.578382
5951,0.491138
5952,0.358478
